student_id,timestamp,task,model,student_story,teacher_story,model_output,perplexity,ave_conf,rouge1,rouge2,rougeL,rougeLsum,bleu,bertscore_P,bertscore_R,bertscore_F1,sbert_cosine
10,2025-10-18T02:07:00,generate_all,gpt-4o,"A few weeks ago, a boy wanted - wanted to went surfing in the sea. And - but he found he has no money to pay for it  and to play it, so she want - he - he want - he want to find a part-time job to offer this pace - planning.  So she - uh, so he - his side - he - he - he saw or - mm, he saw - saw - he saw notice about the - uh, the here - the - here some employees to sales computers,  so he, um, joined his and, uh, he has - he has a computer sellers to, uh, find - he - he - he has a computer sellers to put - to promote - promote this computer sales to other peoples and he has a influen - because of his knowledges and, uh, communicate skills, he has - he has sales a lot of computers so that the - uh, so that employers give her - give - give - give him a lot of salary - salary - salaries.  
He has a lot of money that he can go to the sail - he can go to the, uh, sea to wind surf with other peoples and his - and his friend - friends.
That's all.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Dreaming of a sunny day, he imagines himself at the beach with friends.

Checking his wallet, he realizes he doesn't have the money to make it happen.

Spotting a ""Staff Wanted"" sign, he considers applying for a job.

At work, he learns how to sell computers, impressing customers with his skills.

His hard work pays off, as he earns a great salary from his sales.

Finally, he enjoys his dream beach day with friends, happy and carefree.",1.6403634105185936,0.7428536935461266,0.39772727272727276,0.08045977011494253,0.26136363636363635,0.2727272727272727,0.0,0.6101845502853394,0.5676230192184448,0.5777488946914673,0.5539857745170593
11,2025-10-18T02:07:33,generate_all,gpt-4o,"Okay, a man wanted to go to the beach  but he has no money, and then he found a job   and he does the job and he got money.  And then now he can go to the beach.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"He dreamt of sunny days at the beach with friends.

But when he checked his wallet, it was empty.

Spotting a ""Staff Wanted"" sign, he saw an opportunity.

He started working diligently, helping customers with enthusiasm.

His hard work paid off, and he happily received his earnings.

With savings in hand, he finally enjoyed a day at the beach with friends.",1.4148006678239582,0.8173651033648093,0.3018867924528302,0.05084745762711864,0.2012578616352201,0.2138364779874214,0.0,0.6041510701179504,0.5533140301704407,0.5618911385536194,0.617368221282959
12,2025-10-18T02:08:11,generate_all,gpt-4o," A few weeks ago, a man was surfing and  he lost his wallet of money, so he - he went to look for a job and he saw a sign which says, staff wanted. And he got a job offer doing - uh, I think it's a computer - oh, selling stuff like electronic stuff.  So he is trying to explain about computers or appliances and the customer is listening to his explanation. Later on, after work or maybe after few months, he got his pay - paycheck, he got his salary and he got paid and very happy to make the money. So he went back to the beach and in - with his family I guess, and swimming and enjoying his life.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Daydreaming about a sunny beach vacation, his thoughts drifted to relaxing times with friends by the sea.

However, reality struck as he checked his wallet and found it empty, realizing he needed to earn some money.

Spotting a ""Staff Wanted"" sign, he felt a spark of hope for an opportunity to make some cash.

With enthusiasm, he secured a job in an electronics store, explaining products to customers with a smile.

His hard work paid off, literally, as he happily received his salary, a step closer to his beach dream.

Excitedly, he finally returned to the beach, enjoying the sparkling waves and sunshine with his friends.",1.9465475000109558,0.6996542308035467,0.36274509803921573,0.0495049504950495,0.23529411764705882,0.2745098039215686,0.05992818898299812,0.5644752979278564,0.5692616701126099,0.5471431016921997,0.5336534380912781
13,2025-10-18T02:08:46,generate_all,gpt-4o,"Oh, a few - a few weeks ago a man thought he wanted to go surfing,  but he had no money. Whilst working on the street one day he saw a sign looking for staff at an electronic store.  He managed to get a job with this company   and earned some money. In the end him and his friends got to go surfing and swimming in the ocean.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"He daydreamed about going to the beach with friends.

But when he checked his wallet, it was empty.

He then saw a ""Staff Wanted"" sign and felt hopeful.

After applying, he demonstrated his skills to a potential employer.

His hard work paid off, and he was delighted to receive his first paycheck.

Finally, he and his friends enjoyed a fun day at the beach together.",,0.7947159681056176,0.38036809815950917,0.06557377049180328,0.25766871165644173,0.28220858895705525,0.0,0.6129204630851746,0.5570021867752075,0.5705773234367371,0.6237403750419617
14,2025-10-18T02:09:32,generate_all,gpt-4o,"A few weeks ago yeah.  A few weeks ago, have a boy called Sam, he really liked to travel so but he find out he didn't have any money so, uh, it cannot possible to, eh, let her dream come true.  So, she go to find a job.  He see find a job is selling - is - be sell - is - be, uh, sell - sell, uh, eh, eh - is selling electronic thing and in one day he - he applied the job  and he become a seller and he sell a computer to his customer and so he gets some money  and he can go to travel with her girlfriend.  This is the end.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The young man dreams of a sunny beach getaway with friends.

However, he realizes he doesn’t have the money to make the trip happen.

Spotting a ""Staff Wanted"" sign gives him a great idea.

He starts working hard, confidently selling electronics to customers.

His efforts pay off as he happily earns enough money.

Finally, he enjoys the beach vacation with friends, just as he imagined.",1.8013950792416142,0.7357936653408458,0.3658536585365854,0.04938271604938272,0.21951219512195122,0.27199999999999996,0.0,0.6289838552474976,0.5639211535453796,0.5859698057174683,0.6070732474327087
15,2025-10-18T02:10:18,generate_all,gpt-4o,"Um, few weeks ago he stayed at home and he wanted to go to swim and - but he found that he does - didn't have enough money for his daily life so he went to an interview which is about selling computer. Um, and then he kept - he got the money, um, he earned the money   and - and then he finally had time and, uh, and money to play with his friend and swim with his friend.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"He dreamt of sunny days with friends at the beach.

Checking his wallet, he realized it was empty.

Surprised, he spotted a ""Staff Wanted"" sign on the window.

He started a new job selling computers.

Excitedly, he held his first paycheck.

Finally, he enjoyed a fun day swimming with friends.",,,0.35135135135135137,0.0547945205479452,0.22972972972972974,0.20800000000000002,0.08282356894594635,0.6093865036964417,0.5546648502349854,0.5568559169769287,0.6755373477935791
16,2025-10-18T02:10:55,generate_all,gpt-4o,"Okay.  A few, uh - a few weeks before, uh, John is thinking about, uh, going to - going to, uh, windsurfing or going to, uh - going to swim, uh - uh in - in his mind. And but he found - he found that, uh, in his wallet there is not enough money for him to spend for his daily routine  and when he walk a - walk about it - walk about it, uh, in the street - all along on the street, uh, he looked at a poster for recruiting members, uh, for selling, uh, electronic products for a company.  And after that he, um, assigned to that company and he - he is - is - he was responsible for selling electronic products like computer for the customers.  After working for, uh, a month he got some money, uh, for his, uh, salary in, uh, - in the previous month.  After that after receiving the, uh, money, uh, he can have the - he can have enough money for him - himself  to go to swim and go to play with his friends, uh, in the ocean after that.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"John dreams of a sunny day at the beach with friends. 

Realizing his wallet is empty, John feels a bit worried.

Then, he spots a ""Staff Wanted"" sign at a local electronics store.

Excitedly, John begins his new job, helping customers with their purchases.

After a month of hard work, John happily receives his salary.

With his friends, John finally enjoys a fun day swimming in the ocean.",1.5444772401537756,0.7890914855203628,0.2517482517482518,0.08536585365853658,0.21686746987951805,0.22047244094488191,0.0,0.5860795974731445,0.5335894227027893,0.5457688570022583,0.44599148631095886
17,2025-10-18T02:11:32,generate_all,gpt-4o,"A few weeks ago, I have saw my friends they have posts - some post in Facebook and they have went to the beach of - like they have went to - most of them have went to different place for their trip also.  And for now it's like summer and I would like to go to do - go to the beach also and I would like to go to like Okinawa, those places to feel that's beautiful sea. But however I was - I do not have enough pocket money from - for me to go for a trip.  And while I was thinking how can I gain more money and to - for preparing for myself to go for a trip,  I have - I have saw a recruitment in - in downstair of my - of my living building.  Then, I have wenst   to the interview of it.  And it soon employ me and from that - from that on I have worked hardly, and I almost worked for like 5 days every - each - every week, and I have worked for like 2 months. And at last I have received my salary and I could go to - I could go to Okinawa by the money which I had gained by myself.   And it was a very nice experience.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Dreaming of a summer getaway, he envisions joyful days at the beach with friends.

Realizing his wallet is empty, he ponders how to save up for his dream trip.

Spotting a ""Staff Wanted"" sign, he excitedly considers applying for the job.

Successfully hired, he diligently learns the ropes from a colleague.

Proudly holding his hard-earned cash, he knows his beach vacation is now possible.

Finally, he enjoys the fruits of his labor, relaxing in the crystal-clear waters with friends.",1.6938318560470056,0.7513425073214121,0.3798882681564245,0.0903954802259887,0.2346368715083799,0.2346368715083799,0.0,0.5757845640182495,0.5338461399078369,0.552717924118042,0.5269098281860352
18,2025-10-18T02:12:11,generate_all,gpt-4o,"Okay, I'm trying to say it.  A few weeks ago, a boy, uh, namely Alan is planning to have a swim in a se - uh, in a sea of - with the - with the sun rising and, uh, releasing sun ray to him. Uh, but he founds that he doesn't have enough money to do so, uh, when he look at his wallet. And then, uh, but he look at a poster, an advertisement of recruiting people and which can help him to earn money to have a swim to do what he plans to do. And afterwards he - he was success, uh - he succ - he successfully recruited as a waiter to serve people to earn a living, to do what he want to do - wants to do. And, then, finally maybe after a month he earns a lot of money from his boss and then ultimately he can do what he plans to do, have a - have a swim with his friends, maybe his family as well.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The young man dreams of a joyful day at the beach with friends under the warm sun.

He checks his wallet and realizes with disappointment that it's empty.

Spotting a “Staff Wanted” sign, he sees an opportunity to earn some money.

He starts working at a local store, learning new tasks enthusiastically.

After some hard work, he proudly collects his well-earned salary.

Finally, he enjoys a refreshing swim with friends at the beach, his goal accomplished.",1.756350801096453,0.7314792477945942,0.32954545454545453,0.05925925925925926,0.21590909090909088,0.23357664233576642,0.0,0.5852152109146118,0.56088787317276,0.5536429286003113,0.5288736820220947
19,2025-10-18T02:12:49,generate_all,gpt-4o,"Okay.  Um, in the previous week, um, the boy think that he want to go for swim, um,  but actually he look at his wallet and - and - and find he do not have enough money to go to swim. And after he shopping and he find the - a recruitment promotion of - the promotion of a recruitment the employee, uh, for - maybe it is, uh, maybe, it's a salesperson recruitment and he tried to apply for it, and he is being a sales to promote the computer to the buyers.  And, lastly, he find when he successfully, um, selling the item to the buyer  and he can earn some money.  And lastly, he earned the enough money to swim with his friends.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The boy dreams of a fun day at the beach with friends, enjoying the sun and the waves.

He checks his wallet, only to discover he doesn't have enough money for the trip. Disappointment sets in.

Suddenly, he spots a ""Staff Wanted"" sign, giving him hope for a way to earn some money.

He eagerly starts working in a store, helping a customer choose the perfect computer.

Thanks to his hard work, he earns enough money and feels a great sense of accomplishment.

Finally, he rejoices as he swims and laughs with his friends at the beach, his dream now a reality.",1.8312003339589262,0.7197598873601649,0.417910447761194,0.08750000000000002,0.2587064676616916,0.29850746268656714,0.0,0.5998880863189697,0.5967737436294556,0.5845438838005066,0.6948702335357666
20,2025-10-18T02:13:41,generate_all,gpt-4o,"Okay.  Um, few weeks ago, a boy is going to, uh - he wants to go to the beach and surfing or swimming  but he finds that himself - he finds himself that he didn't have enough money to go there, so he decided to do some part-time jobs or, uh - to - to earn some money so that he can, uh - he can go to swimming in beach.   So, uh, after that, uh, he finds a job, uh, in the electronic shop and be a sale, uh - he beings to sell nd also he earned the money after he work and so he can - he, uh - he felt, uh - he is very happy after he earned the money, so and after he got the money, so, uh, he go to the beach and swim with, uh, his friends.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The boy daydreams about a joyful day at the beach with friends, eager to swim and surf under the sunny sky.

Realizing his wallet is empty, he feels disappointed as his beach plans seem out of reach.

Spotting a ""Staff Wanted"" sign, he is surprised but hopeful as he considers applying for a job to fund his beach day.

He begins working at an electronic shop, eagerly helping a customer, excited to earn the money he needs.

Celebrating his successful earnings, he is delighted, holding the money with a sense of achievement and happiness.

Finally, he enjoys a fun day at the beach with friends, swimming and laughing, fulfilling his earlier dream.",1.8943574096281564,0.6994583318866826,0.3714285714285714,0.047337278106508875,0.21904761904761907,0.22857142857142856,0.0,0.5656009912490845,0.5723280906677246,0.5491963624954224,0.5636153817176819
21,2025-10-18T02:14:23,generate_all,gpt-4o,"Hmm.  And so in a few weeks ago, um, Ben that, uh, he wants to go to, uh, swimming to the beach and then, uh, going to vacation, but however he lack - he - he was lack of money that he don't have enough, um, money to go to about the trip.   And, one day he saw an advertisement about hiring, uh, for - eh, working for an electronics, uh, shop of electronics, and so he started to take the job and sell electronics. And after, uh - after a - a week - after, uh, working for days and he finally got enough money  and he can go to a trip with his friends.  That's all.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Daydreaming about a bright sunny day at the beach with friends, he smiles as the idea of a vacation fills his mind.

Reality hits as he checks his wallet and realizes he doesn't have enough money for the trip.

Suddenly, he spots a ""Staff Wanted"" sign, offering hope of earning the needed funds.

Eager to save money quickly, he starts working at the electronics store, eager to assist customers.

His hard work pays off, and he's thrilled to finally receive his paycheck, making the trip possible.

With the money saved, he enjoys a fantastic day at the beach with friends, grateful for the opportunity.",2.048511941603597,0.6883568991456558,0.4215686274509804,0.0891089108910891,0.2647058823529411,0.28431372549019607,0.0,0.589133620262146,0.5809404253959656,0.5702039003372192,0.4836854040622711
22,2025-10-18T02:15:17,generate_all,gpt-4o,"Um, a few weeks ago, Tommy, um, thought of an idea that he wanted to go for a trip. But because he was out of money, that's why he - he wanted to find a job, like a part-time job.  And then he finded - he found one, um, he became a sale in a - in the store selling like electronics. And then, he - he got the money after working for a month.  And then she had - she got - uh, he got the money,  um, for going to the trip with his girlfriend",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Tommy dreamed of a sunny beach getaway with friends, feeling the call of the ocean.

Unfortunately, his empty wallet reminded him that he couldn't afford the trip.

While looking for opportunities, he was surprised to find a ""Staff Wanted"" sign nearby.

Eagerly, he started working at the local electronics store, learning from a helpful colleague.

After a month of hard work, Tommy was thrilled to receive his first paycheck.

With savings in hand, Tommy finally enjoyed a joyful beach day with his friends.",1.7407294844569037,0.7241133950010509,0.31868131868131866,0.07777777777777778,0.1868131868131868,0.23076923076923075,0.052447863037270066,0.571813702583313,0.5570212602615356,0.5512916445732117,0.5622634291648865
23,2025-10-18T02:16:01,generate_all,gpt-4o,"Okay, a few weeks ago is there is a boy that really want to go and have a play here in the sea, to have surfing things.  But unfortunately, he didn't have any - any - any money.   So, he starts to uh, searching about the job, part-time job.  And suddenly he found it that one of the store need a part-time job worker.  And after a week, until 2 weeks, he really, uh doing the good job and got the big amount of the salary.  And finally, he going to the holiday with - with his friends.  This is it.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Dreaming of a sunny beach day with friends, he felt excited about the idea of surfing and having fun by the sea.

Unfortunately, when he checked his wallet, he found it completely empty, leaving him worried about his beach plans.

As he walked around looking for a solution, he spotted a ""Staff Wanted"" sign, sparking a hopeful idea.

He inquired about the job, impressed the manager, and got hired, putting his plans back on track.

After two weeks of hard work, he was thrilled to receive a generous paycheck, feeling proud and accomplished.

Finally, with money saved, he joyfully joined his friends at the beach, enjoying the sun, sea, and laughter.",,,0.3827751196172248,0.04830917874396135,0.2200956937799043,0.2870813397129187,0.0,0.5613676309585571,0.5722185373306274,0.5482029914855957,0.5999771952629089
