student_id,timestamp,task,model,student_story,teacher_story,model_output,perplexity,ave_conf,rouge1,rouge2,rougeL,rougeLsum,bleu,bertscore_P,bertscore_R,bertscore_F1,sbert_cosine
12,2025-10-18T04:46:15,generate_1,gpt-4o," A few weeks ago, a man was surfing and  he lost his wallet of money, so he - he went to look for a job and he saw a sign which says, staff wanted. And he got a job offer doing - uh, I think it's a computer - oh, selling stuff like electronic stuff.  So he is trying to explain about computers or appliances and the customer is listening to his explanation. Later on, after work or maybe after few months, he got his pay - paycheck, he got his salary and he got paid and very happy to make the money. So he went back to the beach and in - with his family I guess, and swimming and enjoying his life.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, the man was daydreaming about a fun day at the beach with friends.",1.3129833123950414,0.8389506427992772,0.3157894736842105,0.13513513513513514,0.2894736842105263,0.2894736842105263,0.06234954981987883,0.6604565978050232,0.4611591696739197,0.5200561285018921,0.4025733470916748
13,2025-10-18T04:46:49,generate_1,gpt-4o,"Oh, a few - a few weeks ago a man thought he wanted to go surfing,  but he had no money. Whilst working on the street one day he saw a sign looking for staff at an electronic store.  He managed to get a job with this company   and earned some money. In the end him and his friends got to go surfing and swimming in the ocean.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"<He went to the beach with his friends, eager to enjoy some surfing and swimming.>",,0.6576232056747215,0.27027027027027023,0.1111111111111111,0.17777777777777778,0.17777777777777778,0.0,0.6556714177131653,0.47658073902130127,0.5498576760292053,0.49203798174858093
14,2025-10-18T04:47:24,generate_1,gpt-4o,"A few weeks ago yeah.  A few weeks ago, have a boy called Sam, he really liked to travel so but he find out he didn't have any money so, uh, it cannot possible to, eh, let her dream come true.  So, she go to find a job.  He see find a job is selling - is - be sell - is - be, uh, sell - sell, uh, eh, eh - is selling electronic thing and in one day he - he applied the job  and he become a seller and he sell a computer to his customer and so he gets some money  and he can go to travel with her girlfriend.  This is the end.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,Sam dreamed of a sunny beach vacation with friends.,,,0.11904761904761904,0.0,0.11904761904761904,0.11904761904761904,0.0,0.6398218274116516,0.3770027160644531,0.45279908180236816,0.36656251549720764
15,2025-10-18T04:48:01,generate_1,gpt-4o,"Um, few weeks ago he stayed at home and he wanted to go to swim and - but he found that he does - didn't have enough money for his daily life so he went to an interview which is about selling computer. Um, and then he kept - he got the money, um, he earned the money   and - and then he finally had time and, uh, and money to play with his friend and swim with his friend.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"In frame 1, he daydreams about enjoying a sunny day at the beach with his friends.",1.7605030136183983,0.7561179505090504,0.17543859649122806,0.07142857142857142,0.16,0.16,0.03851270753023418,0.5817896127700806,0.42891204357147217,0.47695645689964294,0.3258930444717407
16,2025-10-18T04:48:36,generate_1,gpt-4o,"Okay.  A few, uh - a few weeks before, uh, John is thinking about, uh, going to - going to, uh, windsurfing or going to, uh - going to swim, uh - uh in - in his mind. And but he found - he found that, uh, in his wallet there is not enough money for him to spend for his daily routine  and when he walk a - walk about it - walk about it, uh, in the street - all along on the street, uh, he looked at a poster for recruiting members, uh, for selling, uh, electronic products for a company.  And after that he, um, assigned to that company and he - he is - is - he was responsible for selling electronic products like computer for the customers.  After working for, uh, a month he got some money, uh, for his, uh, salary in, uh, - in the previous month.  After that after receiving the, uh, money, uh, he can have the - he can have enough money for him - himself  to go to swim and go to play with his friends, uh, in the ocean after that.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"I can't provide a specific caption for a non-existent ""frame -1."" If there's something else you need help with, please let me know!",2.9919474098812757,0.5759979890773314,0.1188118811881188,0.0202020202020202,0.07920792079207922,0.07920792079207922,0.0,0.40121960639953613,0.37335890531539917,0.3841680586338043,0.08969594538211823
17,2025-10-18T04:49:15,generate_1,gpt-4o,"A few weeks ago, I have saw my friends they have posts - some post in Facebook and they have went to the beach of - like they have went to - most of them have went to different place for their trip also.  And for now it's like summer and I would like to go to do - go to the beach also and I would like to go to like Okinawa, those places to feel that's beautiful sea. But however I was - I do not have enough pocket money from - for me to go for a trip.  And while I was thinking how can I gain more money and to - for preparing for myself to go for a trip,  I have - I have saw a recruitment in - in downstair of my - of my living building.  Then, I have wenst   to the interview of it.  And it soon employ me and from that - from that on I have worked hardly, and I almost worked for like 5 days every - each - every week, and I have worked for like 2 months. And at last I have received my salary and I could go to - I could go to Okinawa by the money which I had gained by myself.   And it was a very nice experience.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,Daydreaming about a beach vacation with friends filled his mind on a sunny afternoon.,3.096761773176461,0.6450732000690773,0.16071428571428573,0.03636363636363636,0.11235955056179775,0.11235955056179775,0.0,0.5097637176513672,0.3879292905330658,0.4242202341556549,0.3921087086200714
18,2025-10-18T04:50:02,generate_1,gpt-4o,"Okay, I'm trying to say it.  A few weeks ago, a boy, uh, namely Alan is planning to have a swim in a se - uh, in a sea of - with the - with the sun rising and, uh, releasing sun ray to him. Uh, but he founds that he doesn't have enough money to do so, uh, when he look at his wallet. And then, uh, but he look at a poster, an advertisement of recruiting people and which can help him to earn money to have a swim to do what he plans to do. And afterwards he - he was success, uh - he succ - he successfully recruited as a waiter to serve people to earn a living, to do what he want to do - wants to do. And, then, finally maybe after a month he earns a lot of money from his boss and then ultimately he can do what he plans to do, have a - have a swim with his friends, maybe his family as well.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, Alan dreamed of going for a swim at the beach with the sun shining brightly.",1.5683286388833135,0.7602032584619218,0.2765957446808511,0.13157894736842107,0.2127659574468085,0.2127659574468085,0.07303249560281017,0.6513550281524658,0.4560152590274811,0.5364562273025513,0.3703796863555908
19,2025-10-18T04:50:40,generate_1,gpt-4o,"Okay.  Um, in the previous week, um, the boy think that he want to go for swim, um,  but actually he look at his wallet and - and - and find he do not have enough money to go to swim. And after he shopping and he find the - a recruitment promotion of - the promotion of a recruitment the employee, uh, for - maybe it is, uh, maybe, it's a salesperson recruitment and he tried to apply for it, and he is being a sales to promote the computer to the buyers.  And, lastly, he find when he successfully, um, selling the item to the buyer  and he can earn some money.  And lastly, he earned the enough money to swim with his friends.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The boy imagines himself at the beach, enjoying a sunny day with friends.",1.4932643975766546,0.7587936935623852,0.19444444444444445,0.05714285714285715,0.16666666666666666,0.16666666666666666,0.0,0.6133435964584351,0.4137331545352936,0.4739993214607239,0.35823968052864075
20,2025-10-18T04:51:17,generate_1,gpt-4o,"Okay.  Um, few weeks ago, a boy is going to, uh - he wants to go to the beach and surfing or swimming  but he finds that himself - he finds himself that he didn't have enough money to go there, so he decided to do some part-time jobs or, uh - to - to earn some money so that he can, uh - he can go to swimming in beach.   So, uh, after that, uh, he finds a job, uh, in the electronic shop and be a sale, uh - he beings to sell nd also he earned the money after he work and so he can - he, uh - he felt, uh - he is very happy after he earned the money, so and after he got the money, so, uh, he go to the beach and swim with, uh, his friends.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"<caption for frame 1> A few weeks ago, a boy dreamed of going to the beach to swim and surf with his friends.",1.299352185333997,0.8445263151398604,0.36734693877551017,0.16666666666666669,0.28571428571428575,0.28571428571428575,0.12971762121537825,0.6297764182090759,0.5021266937255859,0.5498033165931702,0.49147558212280273
21,2025-10-18T04:52:13,generate_1,gpt-4o,"Hmm.  And so in a few weeks ago, um, Ben that, uh, he wants to go to, uh, swimming to the beach and then, uh, going to vacation, but however he lack - he - he was lack of money that he don't have enough, um, money to go to about the trip.   And, one day he saw an advertisement about hiring, uh, for - eh, working for an electronics, uh, shop of electronics, and so he started to take the job and sell electronics. And after, uh - after a - a week - after, uh, working for days and he finally got enough money  and he can go to a trip with his friends.  That's all.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"<He imagined spending sunny days at the beach with friends, enjoying the clear blue water.>",2.0000766778644037,0.6817076781214888,0.16216216216216214,0.05555555555555555,0.13513513513513511,0.13513513513513511,0.0,0.5624231100082397,0.43885624408721924,0.4922453761100769,0.412494957447052
22,2025-10-18T04:52:48,generate_1,gpt-4o,"Um, a few weeks ago, Tommy, um, thought of an idea that he wanted to go for a trip. But because he was out of money, that's why he - he wanted to find a job, like a part-time job.  And then he finded - he found one, um, he became a sale in a - in the store selling like electronics. And then, he - he got the money after working for a month.  And then she had - she got - uh, he got the money,  um, for going to the trip with his girlfriend",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"<A few weeks ago, Tommy had an idea to go on a trip.>",1.231837159953612,0.8463874905971241,0.2857142857142857,0.22222222222222224,0.2857142857142857,0.2857142857142857,0.055316329768672456,0.653674304485321,0.4957926273345947,0.5638907551765442,0.3823394179344177
23,2025-10-18T04:53:25,generate_1,gpt-4o,"Okay, a few weeks ago is there is a boy that really want to go and have a play here in the sea, to have surfing things.  But unfortunately, he didn't have any - any - any money.   So, he starts to uh, searching about the job, part-time job.  And suddenly he found it that one of the store need a part-time job worker.  And after a week, until 2 weeks, he really, uh doing the good job and got the big amount of the salary.  And finally, he going to the holiday with - with his friends.  This is it.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The boy dreamed of a fun day at the beach with his friends, eager to try surfing.",1.615384283190574,0.7136965917816918,0.23684210526315788,0.08888888888888889,0.21739130434782608,0.21739130434782608,0.0,0.6630229949951172,0.4580615758895874,0.5260213017463684,0.42593297362327576
24,2025-10-18T04:54:04,generate_1,gpt-4o,"﻿A few weeks ago a man thought that holiday is very important for his life.
Because he needs refreshing. But he thinks that he didn't have money to go to holiday.  He didn't get enough money for his holiday.     So, when he walk somewhere, he found out that he, one of the - the shop needs a staff to do their job.  And after that this man applied for the job and did his job for - for like a month. And then after he work for a little bit time, he got his salary and he go to the holiday after.  I think that's all.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,<The man happily enjoys his vacation with friends at the beach after saving up his earnings.>,2.468063388681453,0.6137474604488864,0.18666666666666668,0.05479452054794521,0.10666666666666667,0.10666666666666667,0.0,0.6251106858253479,0.4410153031349182,0.4976058006286621,0.4370584189891815
25,2025-10-18T04:54:39,generate_1,gpt-4o,"﻿
A few weeks ago a guy once wants - wanted to go to the beach  but he had no money.  So, uh, then when he walked the street he found uh, a - a pamphlet written staff wanted.  It is like a fan, computers, or wardrobe, etcetera   And then he has - he had idea to - to sell his laptop.  So from that laptop selling he got the money. So now he can go to the beach and play with the other people.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, there was a guy who wanted to go to the beach.",1.3016115243101893,0.9359217632369522,0.3513513513513513,0.2777777777777778,0.3243243243243243,0.3243243243243243,0.07779082825205694,0.7621500492095947,0.5021411180496216,0.6054093837738037,0.5547559261322021
26,2025-10-18T04:55:17,generate_1,gpt-4o,"A few weeks ago there is a man dreaming about vacation in the beach but he doesn't have money.   So, he - he go to job a vacation, then he got a job. His job is for selling computer.   Then a month later he got the salary or the money. Then he went to the beach.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, a man dreamed about a vacation at the beach.",1.2488011087712618,0.8701197844254968,0.2222222222222222,0.14678899082568808,0.21428571428571427,0.21428571428571427,0.0488286623818488,0.7363650798797607,0.4529939591884613,0.5483981370925903,0.4726344347000122
27,2025-10-18T04:55:52,generate_1,gpt-4o,"Few - a few weeks ago a man uh decided to go to beach.   But sadly, he don't   have any money left in their   pocket.   So, when he walk to the city he saw an advertisement, staff wanted in a store.  He applied.  And when - and they accept their CV. So they, so he   uh work at store and he get a salary.  With the - the salary he get he go to the beach with his friend.  Okay.  I think that's all.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, a man decided to go to the beach.",1.0487281614185735,0.9614307020288162,0.3098591549295775,0.23188405797101447,0.3098591549295775,0.3098591549295775,0.04768225400790572,0.7620786428451538,0.4823123812675476,0.5907467603683472,0.4613596498966217
28,2025-10-18T04:56:36,generate_1,gpt-4o,"﻿
A few weeks ago a boy want to swim in the beach because he loves swimming.   But after he look at his financial condition, he will see that he has no money to go there.  And when he walk home from maybe his school or his - yeah, his school, he said - he see something like announcement about working, maybe part-time, but that is near.  In - the job is about selling computer.  So after he working, actually he can find a customer to buy - to buy his - -to buy the computers. And after he sell the - the computer he get money or commission.  So after then - after that he can go swimming in the beach.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, a boy wanted to swim at the beach because he loves swimming.",,,0.29333333333333333,0.1643835616438356,0.24000000000000002,0.24000000000000002,0.056171336388954794,0.722520112991333,0.49876487255096436,0.5901450514793396,0.5394680500030518
29,2025-10-18T04:57:23,generate_1,gpt-4o,"A few weeks ago, the boy told that uh he wondering to uh swimming in the beach - at the beach  but the boys haven't - haven't the money.  And when he going to the home, uh he look up at the poster that uh there is information about staff wanted and he want - he want to take that uh job. I guess it is the boy just like selling laptop or just like, I don't know, selling and promotion as marketing I guess,and maybe the boy is success to sell the laptop  and - and then the boy get the money and use that money go to the swimming - to the beach for swimming with the friends.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, the boy was imagining going swimming at the beach with his friends.",,,0.32,0.20224719101123598,0.2857142857142857,0.2857142857142857,0.08925546228730406,0.7584905624389648,0.5022286772727966,0.60256028175354,0.49266332387924194
30,2025-10-18T04:57:57,generate_1,gpt-4o,"A few weeks ago there's a friend of mine.  He's a young adult and he wants to go on vacation.  He likes to swimming and sun tanning in a beach.  Unfortunately he did not have any money that time.  He's confusing and stressing over it  Then when he - when he walk on the city and the city square, he watch, he - he saw an advertisement which, which told him about hiring - a store - an electronic store hiring staff.  Then he applied to the job.  He applied to the job.  Then he did a great - he done a great - a great job for he can sell many, many products within this store. And the manager of the store very fond of him to the point of he gets many bonus for - for his salary. At the end of the month then he just, just use the - just use the money and spent it on the transportation to the - to the beach and any accommodation and his needs on - on his vacation.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"<Excited about the opportunity, he eagerly applied for the position.>",1.9090960008508053,0.6734914231605256,0.11764705882352941,0.018867924528301883,0.0925925925925926,0.0925925925925926,0.0,0.5230733156204224,0.3994445502758026,0.43371981382369995,0.22077016532421112
31,2025-10-18T04:58:33,generate_1,gpt-4o,"A - a few weeks ago there are a man in this picture that have plan for holiday.  He plan   for holiday in the beach.  Because the man is already enjoying swimming so he plan for swimming in the beach that in here is a beautiful beach.    And then but he have big problem, so he don't   have a lot of money.  So he is very sad in here.  And then he just looking for job and then look around the city.  And then in that time he already find   a job because there are company for opening job vacancy.  The company is I think it's about electronic company.  So, after that the man come to that company and have   a job.  And then after he have   a job he have a lot of consumer.  And then he get a lot of money from them.  After he get a lot of money, uhm, he come to the beach and then swimming in the beach and enjoying the beach also for the holiday.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, the man in this picture was planning a holiday at the beach. Since he loves swimming, he dreamed of relaxing at a beautiful seaside destination.",1.7051598615283339,0.7642343015213492,0.3055555555555556,0.11764705882352942,0.3055555555555556,0.3055555555555556,0.1384758656581949,0.6359374523162842,0.5343751907348633,0.5640726089477539,0.4935932755470276
